accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
2001.060,2D barcode,0.94162464,0.8400996,0.9741335,0.8881081,0.97325736,840,974,1438,1576
2001.060,2D barcode,0.9083885,0.02665683,0.15978798,0.8836358,0.9725488,27,160,1431,1575
2001.061,2D barcode,0.9572526,0.023086825,0.16462865,0.8738251,0.9589741,23,165,1432,1572
2001.061,2D barcode,0.8422966,0.8397763,0.9789594,0.8763809,0.95987064,840,979,1436,1573
2001.063,Scarf,0.7293668,0.046831876,0.9587631,0.6418639,0.9229555,47,959,1029,1479
2001.063,Scarf,0.5988641,0.08624067,0.945483,0.4460133,0.64449745,86,945,715,1033
2001.063,Scarf,0.54586035,0.08870532,0.9360005,0.2734419,0.4704844,89,936,438,754
2001.064,Packaged goods,0.6868602,0.039377544,0.9501662,0.029992236,0.96509653,39,949,47,1506
2001.065,Packaged goods,0.6482486,0.0020784708,0.9973958,0.009766441,0.9973958,2,997,16,1603
2001.066,Poster,0.6040013,0.032611515,0.96081525,0.02429386,0.9620862,33,961,38,1495
2001.067,Packaged goods,0.7697675,0.022907974,0.99614024,0.017925903,0.96956736,23,996,28,1528
2001.069,Packaged goods,0.5784927,0.023215594,0.96503633,0.009379187,0.97053725,23,965,15,1540
2001.070,Packaged goods,0.6716705,0.008892534,0.9973958,0.026705304,0.95618653,9,997,44,1580
2001.076,1D barcode,0.8203987,0.087956876,0.8404453,0.75653696,0.85142285,88,840,1241,1396
2001.079,Packaged goods,0.60446084,0.004132151,0.9907059,0.0102409655,0.98551923,6,1508,10,986
2001.080,Packaged goods,0.70690787,0.011141001,0.974901,0.030756725,0.933911,11,975,49,1483
2001.081,Packaged goods,0.76077247,0.0052775927,0.9945299,0.0013419519,0.98488516,5,995,3,1908
2001.082,Clothing,0.5811525,0.26507416,0.7534416,0.20465948,0.9077566,265,753,273,1212
2001.083,Hat,0.78382903,0.6310131,0.8588292,0.3626984,0.4498335,630,858,583,723
2001.083,Packaged goods,0.6782397,0.0014129939,0.9844253,0.03634693,0.940346,1,983,58,1511
2001.083,Person,0.64151275,0.58537114,0.8736016,0.3714142,0.58559537,585,873,597,941
2001.084,Packaged goods,0.79992765,0.0044508,0.99301547,0.011508874,0.98773456,4,993,18,1573
2001.087,Packaged goods,0.8050317,0.006011288,0.99307126,0.018372102,0.9566322,6,993,30,1588
2001.088,Person,0.5397354,0.07010754,0.39528683,0.28200406,0.486773,70,395,396,683
2001.090,Packaged goods,0.7141297,0.022967214,0.9716871,0.017904473,0.9833615,23,972,28,1554
2001.091,Packaged goods,0.70516795,0.0023300012,0.9941574,0,0.9944472,2,994,0,1694
2001.092,1D barcode,0.8695675,0.2622415,0.493858,0.58838975,0.71454096,402,757,588,714
2001.093,Packaged goods,0.72635275,0,0.9973948,0.021217914,0.97016865,0,996,33,1519
2001.095,Packaged goods,0.54851073,0.0037976291,0.9973958,0.02210276,0.9632485,4,997,39,1719
2001.097,Person,0.6070042,0.36874965,0.51789826,0.18730076,0.34324786,369,518,286,524
2001.099,Packaged goods,0.76667523,0.023839725,0.98071456,0.017297404,0.96101767,24,981,25,1367
2001.100,Packaged goods,0.5704131,0.007554387,0.9905221,0.016179904,0.96250916,8,991,27,1594
2001.105,Packaged goods,0.70230997,0.0010757373,0.9973958,0.018459314,0.9765858,1,997,29,1546
2001.106,Packaged goods,0.67142475,0,0.9973958,0.031104712,0.9874323,0,997,51,1611
2001.110,Scarf,0.6672191,0.040877096,0.96476203,0.15644418,0.32316113,41,964,242,500
2001.110,Scarf,0.6439898,0.066686474,0.9304425,0.4826622,0.64355695,67,930,747,996
2001.110,Scarf,0.6324971,0.044047594,0.9480242,0.6366026,0.873945,44,947,985,1352
2001.110,Scarf,0.61080635,0.05286959,0.93802595,0.32846466,0.47910467,53,937,508,741
2001.112,Packaged goods,0.55983496,0.010903857,0.9973958,0.012911285,0.9707691,11,997,23,1717
2001.113,Packaged goods,0.5964214,0,0.9973958,0.007973059,0.97470576,0,997,13,1621
2001.114,Packaged goods,0.6122407,0.010953616,0.97693586,0.009936763,0.9625339,11,977,16,1585
2001.117,Packaged goods,0.664445,0.00223946,0.9973958,0.013877963,0.9811337,2,997,23,1638
2001.119,Packaged goods,0.8252222,0.0069370046,0.985169,0.024674512,0.98805666,7,985,39,1576
2001.120,Person,0.6430648,0.7523446,0.88092375,0.13380651,0.2855871,752,881,215,459
2001.120,Person,0.50340897,0.5591975,0.672688,0.1730961,0.28050834,559,673,278,451
2001.122,Packaged goods,0.608994,0,0.9973958,0.024860976,0.9609168,0,1487,25,961
2001.123,Dress,0.77718925,0.6126519,0.78313154,0.35469127,0.5012546,612,782,563,795
2001.123,Person,0.77491146,0.48478016,0.7850813,0.3021287,0.6147771,484,784,479,976
2001.123,Shoe,0.5154271,0.4595995,0.58024174,0.5624442,0.6336643,459,580,893,1006
2001.125,Packaged goods,0.6517958,0.018834291,0.9863613,0.014826656,0.990943,19,985,22,1503
2001.126,Packaged goods,0.599932,0,0.9973958,0.017647473,0.9781329,0,997,31,1718
2001.127,Packaged goods,0.5453945,0.49301168,0.9734175,0.012679938,0.9658845,493,972,18,1361
2001.128,Packaged goods,0.55986583,0.016154995,0.9973958,0.022668155,0.97774667,16,997,35,1494
2001.129,Person,0.7683256,0.5020224,0.66474664,0.2977329,0.56647205,502,665,483,918
2001.129,Animal,0.73548263,0.16042697,0.92389625,0.34621808,0.7142969,160,924,561,1158
2001.132,Scarf,0.6790581,0.027740648,0.9501923,0.016421327,0.9223295,28,950,26,1464
2001.132,Person,0.64563185,0.4595947,0.6072554,0.49486372,0.6279592,460,607,785,997
2001.133,Packaged goods,0.80378866,0,0.98726696,0.0071989093,0.9931106,0,987,12,1643
2001.134,Packaged goods,0.7712051,0.0006251107,0.9973958,0.005249236,0.9920384,1,997,9,1612
2001.136,Packaged goods,0.56006896,0,0.9923418,0,0.9973958,0,991,0,1405
2001.138,Packaged goods,0.83303124,0,0.98712426,0.032895062,0.94284874,0,987,54,1544
2001.139,Packaged goods,0.80149,0.0020086772,0.9973958,0.0056316145,0.9815164,2,997,11,1932
2001.141,Packaged goods,0.68675226,0.0026008233,0.9973958,0,0.99426603,3,996,0,1564
2001.149,Packaged goods,0.5158788,0,0.9973958,0,0.97952396,0,997,0,1752
2001.150,Packaged goods,0.6323991,0.0068929824,0.99312,0.0067073815,0.98010707,7,992,11,1585
2001.151,Person,0.63181037,0.43528137,0.5576863,0.41653073,0.5301619,435,557,671,855
2001.152,Packaged goods,0.7987395,0.004127752,0.9942804,0.025256494,0.96742874,4,994,39,1475
2001.153,Person,0.50358534,0.029565046,0.36672595,0.22706354,0.48555866,30,367,388,830
2001.154,Packaged goods,0.6914034,0,0.9861427,0.019739646,0.9653773,0,986,31,1507
2001.155,Packaged goods,0.7393586,0.03615592,0.9550166,0.03022477,0.9611018,36,955,55,1743
2001.157,Beetle,0.8212914,0.69619745,0.9125213,0.41585287,0.60820895,789,1034,416,608
2001.157,Beetle,0.81826675,0.6081651,0.7793471,0.624041,0.8347807,689,883,624,835
2001.157,Insect,0.78316337,0.16352198,0.33354732,0.6043471,0.8168501,185,378,604,817
2001.157,Insect,0.7519165,0.5413339,0.76588684,0.04475094,0.21342342,613,868,45,213
2001.157,Insect,0.748744,0.028770037,0.18004066,0.08334556,0.25433165,33,204,83,254
2001.157,Insect,0.7342628,0.28943318,0.47184375,0.5151224,0.7175732,328,535,515,718
2001.157,Insect,0.7256073,0.07066443,0.26343906,0.45480752,0.6604103,80,298,455,660
2001.157,Insect,0.7200541,0.5021276,0.6758871,0.10263264,0.34775606,569,766,103,348
2001.157,Insect,0.6336751,0.26235604,0.3747861,0.40238333,0.6185947,297,425,402,619
2001.157,Insect,0.53440017,0.19838934,0.31172615,0.3944907,0.60266775,225,353,394,603
2001.158,Person,0.69845074,0.25937298,0.73760086,0.18189979,0.8896184,259,737,249,1220
2001.158,Animal,0.6303618,0.26349303,0.72609806,0.20500398,0.85630804,263,725,281,1174
2001.168,Packaged goods,0.7588998,0.014145009,0.9730777,0.009497343,0.9876614,14,972,15,1567
2001.169,Packaged goods,0.8150063,0.06353333,0.9074208,0.01644175,0.6817127,64,907,26,1091
2001.169,Packaged goods,0.5444312,0.074499495,0.90514106,0.62018603,0.96219593,74,905,992,1540
2001.170,Packaged goods,0.83751416,0.00076677866,0.9973958,0.016363602,0.9834301,1,997,27,1631
2001.173,2D barcode,0.8149805,0.015108894,0.9823409,0.16578637,0.9125426,15,982,238,1309
2001.175,Person,0.7170717,0.5114637,0.60337,0.40592608,0.6005892,511,603,662,980
2001.175,Person,0.6752513,0.5937279,0.7131496,0.3964828,0.5937232,593,712,647,969
2001.175,Person,0.6590809,0.4425076,0.53770983,0.41697177,0.60263264,442,537,680,983
2001.175,Person,0.6247352,0.29013845,0.42660046,0.4177009,0.5957282,290,426,682,972
2001.178,Scarf,0.5221069,0.024889335,0.98113537,0.021542838,0.9810981,25,981,34,1544
2001.182,1D barcode,0.928485,0.021848494,0.54530007,0.8121707,0.9312658,22,545,1246,1429
2001.184,Packaged goods,0.59623736,0.015484345,0.9973958,0.011291765,0.9641971,15,997,20,1690
2002.002,Animal,0.77565104,0.36170676,0.6668169,0.47166917,0.64801675,145,267,235,323
2002.002,Insect,0.75794595,0.3348311,0.6605421,0.4599795,0.6456122,134,264,230,322
2002.002,Animal,0.6075627,0.24689823,0.6312828,0.3439503,0.5665241,99,253,172,283
2002.002,Insect,0.55844736,0.2863705,0.6098237,0.33711126,0.48861608,115,244,168,244
2002.003,Animal,0.7031096,0.4858656,0.6857284,0.5036976,0.7205286,175,247,226,323
2002.003,Animal,0.6051471,0.55324024,0.7338473,0.20816022,0.4091874,199,264,93,183
2002.004,Painting,0.86752665,0.10721124,0.8913036,0.023475,0.9817013,43,357,7,284
2002.016,Tin can,0.920596,0.7562348,0.9528334,0.68886966,0.92368954,229,289,258,346
2002.016,Tin can,0.9080442,0.05215228,0.24634756,0.69010353,0.9269102,16,75,259,348
2002.016,Tin can,0.89969766,0.29547176,0.48519704,0.7016702,0.9215474,90,147,263,346
2002.016,Tin can,0.8832622,0.52043325,0.7119625,0.69599444,0.9227485,158,216,261,346
2002.016,Tin can,0.87985706,0.4073082,0.5953986,0.49634716,0.7229009,123,180,186,271
2002.016,Tin can,0.8663367,0.6374158,0.8296571,0.4909627,0.72340995,193,251,184,271
2002.016,Packaged goods,0.85768753,0.17219765,0.3632976,0.49239096,0.72413087,52,110,185,272
2002.016,Tin can,0.82850474,0.4054365,0.5927585,0.08656964,0.30956978,123,180,32,116
2002.016,Tin can,0.816707,0.5265874,0.71639323,0.29257742,0.5234253,160,217,110,196
2002.016,Tin can,0.79987466,0.16862077,0.36265454,0.4931581,0.7302907,51,110,185,274
2002.023,Person,0.5587312,0.0029829938,0.9973958,0.0072562187,0.9965823,1,233,2,326
2002.024,Person,0.7864932,0.05070356,0.22636081,0.05494827,0.876586,26,114,19,310
2002.024,Person,0.7311264,0.19898106,0.57021576,0.17353578,0.8655812,100,287,61,306
2002.025,Hat,0.55091596,0.04662788,0.9473498,0.07315294,0.9639847,47,947,76,998
2002.041.001,Packaged goods,0.67903835,0.036908105,0.9734962,0.019805873,0.97397345,37,973,26,1299
2002.041.001,Fruit,0.56361306,0.68703216,0.81716985,0.26358163,0.3810546,687,817,352,508
2002.041.002,Animal,0.67923695,0.5071675,0.6199462,0.6251355,0.7129059,507,620,834,951
2002.041.002,Necklace,0.62888634,0.13159205,0.821965,0.09824416,0.72574794,132,822,131,968
2002.041.002,Animal,0.613995,0.3779646,0.8054273,0.123155214,0.5744222,378,805,164,766
2002.041.002,Luggage & bags,0.5146641,0.045864757,0.9680863,0.057855558,0.92618936,46,968,77,1236
2003.005a,Hat,0.86176044,0.10249797,0.9053721,0.07313076,0.835302,102,905,75,860
2003.005b,Scarf,0.68880045,0.02592857,0.9757511,0.015878793,0.9820289,26,976,21,1324
2003.005c,Luggage & bags,0.8393433,0.06844916,0.32905933,0.41019467,0.5717006,68,329,548,764
2003.005c,Person,0.7716874,0.09655458,0.8413914,0.06064293,0.93879145,97,841,81,1255
2003.005c,Hat,0.60852534,0.4053305,0.6093306,0.06237875,0.17797075,405,609,83,238
2003.005c,Clothing,0.58854544,0.29986033,0.7957621,0.19766207,0.9258663,300,796,264,1238
2003.005c,Furniture,0.57675534,0.025090897,0.6889632,0.50019103,0.9227088,25,689,669,1234
2003.005e,Shoe,0.7537694,0.1442966,0.4718635,0.15129961,0.65683925,192,628,151,657
2003.005e,Hat,0.6539926,0.044990286,0.98456055,0.0044574286,0.9837611,60,1309,4,984
2003.005e,Luggage & bags,0.6505453,0.09487299,0.9953766,0.009704434,0.982224,126,1324,10,982
2003.005h,Scarf,0.7820738,0.04779422,0.93059134,0.03085874,0.87965983,48,930,45,1278
2003.005j,Packaged goods,0.5447214,0,0.9973958,0.006380558,0.9943784,0,1351,6,993
2003.006,Swim cap,0.83260596,0.011549062,0.9769929,0.13160697,0.98223305,5,390,32,237
2003.006,Hat,0.60997367,0.0325202,0.97820085,0.14342935,0.9673877,13,390,35,233
2003.008,Animal,0.7833872,0.05589432,0.9751882,0.032095287,0.94827944,18,307,12,340
2003.010,Building,0.6188977,0.078564465,0.8132448,0.005314957,0.7798483,79,813,13,1879
2003.011,Building,0.62139285,0.057888016,0.9482548,0.05923508,0.7900426,24,390,19,248
2003.012,Painting,0.5160616,0.03348611,0.9686644,0.019061597,0.9535556,9,257,5,257
2003.015,Animal,0.7998724,0.14915676,0.48103172,0.4956883,0.78228897,53,172,147,232
2003.015,Person,0.7014521,0.48117483,0.6107796,0.35741803,0.8160159,172,218,106,242
2003.015,Person,0.6380448,0.6082365,0.7696493,0.15329304,0.71621096,217,275,46,213
2003.016,Animal,0.67159534,0.46712682,0.59352463,0.29688612,0.6951912,196,249,84,197
2003.016,Animal,0.66201997,0.0952197,0.49466026,0.35869387,0.9348128,40,208,102,265
2003.016,Painting,0.5683834,0.015697323,0.9934024,0.015690783,0.9856818,7,417,4,279
2003.021,Painting,0.69749856,0.011351541,0.9818823,0.024193121,0.9661953,3,267,9,344
2003.023,Painting,0.70027226,0.020707037,0.963501,0.037089486,0.97747344,6,261,9,241
2003.023,Person,0.67183983,0.56180584,0.92334634,0.15682422,0.95980257,152,250,39,237
2003.027,Packaged goods,0.6984564,0.69615054,0.94365853,0.28077742,0.6919999,1097,1487,281,692
2003.027,Packaged goods,0.6910921,0.27356163,0.6927751,0.08043822,0.93253833,431,1092,80,933
2003.027,Packaged goods,0.68878084,0.049729124,0.29554725,0.29293075,0.68172306,78,466,293,682
2003.028,Painting,0.7766045,0.050996277,0.9614086,0.02046478,0.6194939,10,187,9,270
2003.028,Person,0.6659413,0.12120682,0.93557024,0.06566031,0.60752636,24,182,29,265
2003.028,Picture frame,0.6075592,0.045450363,0.9812293,0.6565259,0.9925398,9,191,286,433
2003.032,Person,0.811291,0.097564764,0.91086936,0.042693574,0.9569246,23,215,16,359
2003.039,Coin,0.70601207,0.048215415,0.9618933,0.04574636,0.91678834,14,278,14,277
2003.042,Picture frame,0.55356747,0.04047073,0.9828343,0.013151818,0.9780636,11,258,5,370
2003.043,Person,0.8562587,0.04777412,0.9480476,0.09124791,0.8327632,13,250,34,310
2003.043,Musical instrument,0.50853944,0.41540876,0.96472955,0.31429428,0.7113421,110,255,117,265
2003.048,Person,0.80237705,0.08827931,0.94179267,0.07061504,0.9858091,12,133,21,299
2003.051,Comb,0.53877336,0.017277995,0.97640234,0.21218838,0.6070904,36,2050,26,75
2003.052,Person,0.66549706,0.4350383,0.688585,0.49180725,0.7588177,435,689,693,1069
2003.052,Person,0.6196715,0.17911536,0.5560579,0.27889076,0.7858572,179,556,393,1107
2003.052,Animal,0.5957669,0.4789462,0.6880376,0.4957377,0.76189595,479,688,698,1074
2003.053,Packaged goods,0.7953536,0.0048521133,0.9956636,0,0.9921808,1,143,0,445
2003.054,Bird,0.83269674,0.033735435,0.76994604,0.15531594,0.6948928,9,200,64,284
2003.054,Flower,0.6190637,0.04385589,0.24789248,0.5785534,0.76354235,11,64,237,312
2004.001,Outerwear,0.8112292,0.1155755,0.8220348,0.45278907,0.9207266,115,821,601,1223
2004.001,Person,0.79943526,0.114092745,0.83653283,0.08809323,0.9335887,114,836,117,1240
2004.002,Clothing,0.7469818,0.17873304,0.9138512,0.40292588,0.9101651,179,914,545,1231
2004.002,Necklace,0.7066192,0.44269788,0.61368203,0.44735852,0.56033546,443,614,605,758
2004.002,Person,0.59261113,0.119443916,0.92337006,0.17001593,0.9193229,119,923,230,1243
2004.003,Clothing,0.7012543,0.18517075,0.7471258,0.31041318,0.90241414,185,746,390,1134
2004.003,Person,0.61962664,0.18677644,0.7545977,0.24539824,0.9168622,187,754,308,1152
2004.003,Picture frame,0.55239975,0.076542296,0.9335034,0.055855855,0.93308806,76,933,70,1173
2004.007,Outerwear,0.63700736,0.09947907,0.7773389,0.37721154,0.8555698,99,777,525,1191
2004.007,Clothing,0.62827504,0.11834959,0.7680308,0.36606553,0.8532436,118,768,510,1188
2004.010,Bowtie,0.91081935,0.45785236,0.6247826,0.45011893,0.5235016,458,625,652,758
2004.010,Outerwear,0.6787197,0.15236329,0.93540317,0.37786916,0.8055637,152,935,547,1166
2004.010,Person,0.58566725,0.18352045,0.9119398,0.21248937,0.81701833,184,912,308,1183
2004.010,Person,0.5650465,0.10995513,0.94578403,0.1758225,0.83480334,110,946,255,1209
2004.014,Person,0.777671,0.05293799,0.9427317,0.09949254,0.8913278,53,943,172,1537
2004.014,Hat,0.66036135,0.15525989,0.74057275,0.103067465,0.3469174,155,741,178,598
2004.014,Clothing,0.62914103,0.0851341,0.9305403,0.38609266,0.85744685,85,931,666,1478
2004.016,Sculpture,0.8377496,0.44076928,0.811533,0.07439266,0.9352882,440,811,105,1322
2004.017,Hat,0.88237375,0.1942874,0.7155569,0.08390423,0.36058,194,716,111,478
2004.017,Person,0.78910214,0.084717005,0.9348793,0.09398817,0.93741447,85,935,125,1243
2004.017,Clothing,0.5738126,0.10534928,0.9202936,0.45886716,0.9355276,105,920,608,1241
2004.018,Person,0.7110555,0.07184442,0.93976736,0.08998948,0.96102506,72,940,111,1190
2004.018,Clothing,0.6996334,0.084156364,0.95734525,0.6556088,0.9820037,84,957,812,1216
2004.019,Clothing,0.7883189,0.07088371,0.81347466,0.39839992,0.9110762,71,813,502,1148
2004.019,Person,0.7491045,0.060038954,0.9008093,0.09056433,0.9175454,60,901,114,1156
2004.021,Person,0.8460677,0.27244547,0.84848213,0.099214315,0.893213,253,787,193,1741
2004.022,Person,0.7618244,0.09070769,0.8391237,0.109494485,0.94704,91,839,176,1519
2004.022,Clothing,0.64508265,0.084403135,0.836294,0.15498845,0.9511191,84,836,249,1526
2004.022,Dress,0.56355846,0.12285907,0.7914987,0.24982722,0.93463784,123,791,401,1499
2004.026,Tie,0.7078459,0.43961143,0.5452101,0.7041289,0.9603873,440,545,881,1201
2004.026,Clothing,0.7062669,0.16099837,0.9436188,0.57307345,0.9677208,161,944,717,1211
2004.027,Clothing,0.7820353,0.08259282,0.80776525,0.38290307,0.9313419,83,807,497,1210
2004.027,Person,0.75426006,0.06981907,0.85275316,0.15870185,0.9425357,70,852,206,1224
2004.027,Person,0.6844308,0.08556787,0.8625381,0.13277794,0.9552757,85,862,172,1241
2004.033,Person,0.6865699,0.16233034,0.85051876,0.31020328,0.70578176,63,332,68,154
2004.033,Picture frame,0.5728721,0.14581533,0.8532079,0.28859636,0.6970231,57,333,63,152
2004.034,Picture frame,0.66364723,0.008587945,0.97742337,0.023666846,0.93786174,11,1300,24,937
2004.041,Picture frame,0.6747629,0.22380869,0.7744214,0.14784692,0.8484838,224,774,241,1382
2004.042,Painting,0.80952626,0.061469395,0.9649461,0.105360664,0.8974535,24,370,30,253
2004.042,Animal,0.775573,0.101086766,0.62080157,0.435097,0.88391614,39,238,123,249
2004.042,Animal,0.68363994,0.60865283,0.8838993,0.2646682,0.8395655,233,339,75,237
2004.042,Animal,0.57147306,0.65212697,0.8853411,0.15053579,0.32894316,250,339,42,93
2004.044,Flower,0.71850675,0.030974368,0.38638997,0.5877856,0.97786826,11,139,205,341
2004.044,Flower,0.7114063,0.38029444,0.8167281,0.49229944,0.9687163,137,294,172,338
2004.044,Animal,0.7049492,0.07074457,0.4567608,0.02365738,0.46056962,25,164,8,161
2004.044,Flower,0.66092765,0.62591153,0.94182795,0.1471339,0.52116185,225,339,51,182
2004.047,Packaged goods,0.53324413,0.023459129,0.9750696,0.08665202,0.89568454,102,4241,87,896
2004.050,Animal,0.67124796,0.5389219,0.717788,0.14839543,0.2949913,119,159,47,93
2004.054,Glasses,0.6027376,0.09781375,0.93364745,0.37514845,0.7933453,44,421,81,171
2004.063,Hat,0.5375549,0.002442658,0.99172163,0.014832157,0.98036003,3,1236,15,980
2004.071,Hat,0.5473445,0.001479934,0.9973958,0.0024590958,0.991263,2,1502,2,991
2004.076,Insect,0.7513362,0.023952322,0.9600231,0.16916764,0.67127043,10,414,26,102
2004.078,Tent,0.80852556,0.11977717,0.45106614,0.7965408,0.99426323,34,127,324,405
2004.081,Animal,0.6884402,0.012680384,0.9951632,0.008893634,0.9175573,6,502,3,300
2004.084b,Person,0.51649433,0.4644742,0.7281277,0.3017594,0.8526634,692,1084,302,853
2004.085b,Animal,0.6409411,0.07837844,0.29164776,0.7989003,0.98109716,117,437,798,980
2004.085b,Person,0.6112269,0.48759663,0.7224636,0.306698,0.7688922,730,1082,306,768
2004.086b,Person,0.84459263,0.6973288,0.8907518,0.21560119,0.96496105,985,1258,216,965
2004.086b,Person,0.8406737,0.553321,0.7322061,0.20843321,0.97177964,781,1034,208,972
2004.086b,Person,0.7825666,0.15906918,0.26534444,0.45642945,0.8304582,225,375,456,830
2004.086b,Person,0.7820325,0.3868127,0.50424904,0.45495772,0.8288992,546,712,455,829
2004.086b,Person,0.7629043,0.22945964,0.30234924,0.47364438,0.8185456,324,427,474,819
2004.086b,Person,0.75585705,0.83811945,0.98893166,0.20712261,0.98907804,1183,1396,207,989
2004.086b,Person,0.72750735,0.30963564,0.39130422,0.49014446,0.81755596,437,553,490,818
2004.086b,Clothing,0.6594676,0.7145396,0.88512045,0.31581435,0.87099385,1009,1250,316,871
2004.086b,Clothing,0.6540881,0.55578876,0.7091844,0.30118787,0.8945814,785,1001,301,895
